date,pair_key,city_id,species_id,legal_status,access_status,product_availability,winning_mode,fishery_strength,seasonal_availability,seasonal_potential,score_t0,score_t0_25,score_t0_5,score_t0_75,score_t1,user_facing_score
2026-08-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0,1,1,1,1,1,1,
2026-09-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0,1,1,1,1,1,1,
2026-10-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.5,3,1.6,1.95,2.3,2.65,3,
2026-11-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.889,4.556,2.067,2.689,3.311,3.933,4.556,
2026-12-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.889,4.556,2.067,2.689,3.311,3.933,4.556,
2026-01-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.876,5.205,2.261,2.997,3.733,4.469,5.205,
2026-02-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,1,5.8,2.44,3.28,4.12,4.96,5.8,
2026-03-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.618,3.967,1.89,2.409,2.929,3.448,3.967,
2026-04-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.21,2.006,1.302,1.478,1.654,1.83,2.006,
2026-05-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,4.94,0.063,1.247,1.074,1.117,1.16,1.203,1.247,
2026-06-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.078,1.372,1.112,1.177,1.242,1.307,1.372,
2026-07-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.129,1.621,1.186,1.295,1.403,1.512,1.621,
2026-08-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.183,1.877,1.263,1.417,1.57,1.724,1.877,
2026-09-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,4.94,0.44,2.735,1.52,1.824,2.128,2.431,2.735,
2026-10-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,4.94,0.93,4.664,2.099,2.74,3.382,4.023,4.664,
2026-11-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,4.94,0.603,3.375,1.712,2.128,2.544,2.959,3.375,
2026-12-15,harrisville_mi/atlantic_salmon,harrisville_mi,atlantic_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.8,0.637,4.056,1.917,2.451,2.986,3.521,4.056,
